MYUWI,TOP,BOTTOM,POROSITY,PERMEABILITY,BITUMINS_EXTRACT,DEPTH
MY72,3100.3,3100.4,4.93,-999.25,0.007,3100.35
MY72,3100.7,3100.8,7.23,-999.25,0.005,3100.75
MY72,3101.2,3101.3,8.03,-999.25,0.004,3101.25
MY72,3101.7,3101.8,8.22,-999.25,0.009,3101.75
MY72,3102.2,3102.3,6.97,1.037,0.005,3102.25
MY72,3103.5,3103.6,2.17,-999.25,0.011,3103.55
MY72,3118,3118.1,3.34,-999.25,0.013,3118.05
MY72,3118.7,3118.8,5.1,0.207,0.009,3118.75
MY72,3119.2,3119.3,6.06,0.09,0.008,3119.25
MY72,3119.7,3119.8,4.87,0.135,0.012,3119.75
MY72,3120.2,3120.3,5.05,0.122,0.009,3120.25
MY72,3120.8,3120.9,13.43,2.247,0.017,3120.85
MY72,3139.5,3139.6,5.38,0.075,0.014,3139.55
MY72,3140.1,3140.2,5.1,0.15,0.007,3140.15
MY72,3152.2,3152.3,2.57,-999.25,0.01,3152.25
MY72,3153.9,3154,3.3,-999.25,0.014,3153.95
MY72,3154.5,3154.6,4.46,0.112,0.01,3154.55
MY72,3176.4,3176.5,3.22,0.449,0.015,3176.45
MY72,3176.7,3176.8,3.86,0.044,0.015,3176.75
MY72,3177.1,3177.2,4.19,0.385,0.013,3177.15
MY72,3178,3178.1,3.97,0.02,0.014,3178.05
MY72,3217,3217.1,8.35,0.148,0.012,3217.05
MY72,3217.7,3217.8,11.81,0.225,0.013,3217.75
MY72,3218.2,3218.3,8.35,-999.25,0.004,3218.25
MY72,3245.4,3245.5,1.44,0.024,0.013,3245.45
MY72,3246.1,3246.2,5.52,0.025,0.009,3246.15
MY72,3246.4,3246.5,7.66,-999.25,0.01,3246.45
MY73,3107.4,3107.5,4.38,0.03,0.002,3107.45
MY73,3108.1,3108.2,2.11,-999.25,0.014,3108.15
MY73,3108.4,3108.5,3.08,-999.25,0.009,3108.45
MY73,3108.8,3108.9,3.15,0.27,0.012,3108.85
MY73,3109.2,3109.3,2.52,-999.25,0.008,3109.25
MY73,3110,3110.1,1.38,0.01,0.009,3110.05
MY73,3110.4,3110.5,6.03,1.49,0.012,3110.45
MY73,3111.1,3111.2,3.98,0.02,0.007,3111.15
MY73,3111.8,3111.9,3.49,0.01,0.005,3111.85
MY73,3116.5,3116.6,1.12,-999.25,0.01,3116.55
MY73,3117.2,3117.3,4.26,0.01,0.011,3117.25
MY73,3118.3,3118.4,3.73,0.28,0.016,3118.35
MY73,3119.4,3119.5,5.74,0.02,0.01,3119.45
MY73,3119.9,3120,5.78,0.02,0.015,3119.95
MY73,3120.1,3120.2,1.68,0.03,0.009,3120.15
MY73,3120.6,3120.7,1.79,0.02,0.09,3120.65
MY73,3120.9,3121,7.3,0.12,0.011,3120.95
MY73,3121.6,3121.7,0.19,-999.25,0.01,3121.65
MY73,3122,3122.1,4.02,0.01,0.009,3122.05
MY73,3122.4,3122.5,2.2,-999.25,0.008,3122.45
MY73,3122.7,3122.8,2.36,0.01,0.004,3122.75
MY73,3123.3,3123.4,3.39,0.01,0.006,3123.35
MY73,3123.8,3123.9,7.14,0.19,0.008,3123.85
MY73,3124.3,3124.4,2.42,0.01,0.009,3124.35
MY73,3126.9,3127,1.31,0.04,0.009,3126.95
MY73,3127.6,3127.7,3.46,0.06,0.009,3127.65
MY73,3128.1,3128.2,1.74,0.01,0.008,3128.15
MY73,3128.3,3128.4,2.66,-999.25,0.01,3128.35
MY73,3128.8,3128.9,1.67,0.01,0.013,3128.85
MY73,3129.5,3129.6,5.56,0.12,0.008,3129.55
MY73,3129.8,3129.9,6.1,0.9,0.005,3129.85
MY73,3130.4,3130.5,2.75,0.02,0.014,3130.45
MY73,3131.75,3131.85,2.18,-999.25,0.01,3131.8
MY73,3132.4,3132.5,3.46,0.01,0.017,3132.45
MY73,3142.4,3142.5,2.29,-999.25,0.008,3142.45
MY73,3145.45,3145.55,5.64,0.1,0.01,3145.5
MY73,3145.9,3146,5.04,0.27,0.006,3145.95
MY73,3146.55,3146.65,5.96,-999.25,0.007,3146.6
MY73,3147.1,3147.2,4.08,0.04,0.01,3147.15
MY73,3147.6,3147.7,5.18,0.06,0.012,3147.65
MY73,3148.1,3148.2,5.65,0.03,0.009,3148.15
MY73,3148.9,3149,6.25,-999.25,0.01,3148.95
MY73,3152.5,3152.6,5.91,0.04,0.01,3152.55
MY73,3153,3153.1,6.26,0.05,0.01,3153.05
MY73,3153.5,3153.6,4.93,0.05,0.006,3153.55
MY73,3154.1,3154.2,5.64,0.13,0.001,3154.15
MY73,3155,3155.1,4.11,0.01,0.002,3155.05
MY73,3155.4,3155.5,5.61,0.01,0.003,3155.45
MY73,3156,3156.1,5.78,0.23,0.003,3156.05
MY73,3156.4,3156.5,6.45,0.18,0,3156.45
MY73,3156.8,3156.9,6.47,0.08,0.003,3156.85
MY73,3157.2,3157.3,6.35,0.15,0.001,3157.25
MY73,3157.8,3157.95,5.99,0.07,0.003,3157.875
MY73,3158.75,3158.85,6.34,0.1,0.002,3158.8
MY73,3159.2,3159.3,5.22,0.03,0.004,3159.25
MY73,3160,3160.1,6.39,-999.25,0.005,3160.05
MY73,3160.3,3160.4,6.11,0.1,0.002,3160.35
MY73,3161.3,3161.4,6.81,-999.25,0.003,3161.35
MY73,3162,3162.1,8.59,-999.25,0.005,3162.05
MY73,3164.5,3164.6,3.78,0.05,0.002,3164.55
MY73,3165.4,3165.5,2.28,0.01,0,3165.45
MY73,3165.9,3166,2.01,0.01,0,3165.95
MY73,3167.5,3167.6,5.81,0.05,0,3167.55
MY73,3168,3168.1,4.47,0.01,0,3168.05
MY73,3168.5,3168.6,4.68,0.01,0,3168.55
MY73,3169.5,3169.6,6.52,0.02,0,3169.55
MY73,3170,3170.1,4.66,0.13,0,3170.05
MY73,3170.5,3170.6,5.19,0.02,0,3170.55
MY73,3171,3171.1,4.37,0.06,0,3171.05
MY73,3171.5,3171.6,4.37,0.03,0,3171.55
MY73,3172.7,3172.8,3.19,0.02,0,3172.75
MY73,3175,3175.1,3.17,0.01,0,3175.05
MY73,3179.7,3179.8,6.5,0.03,0,3179.75
MY73,3180.5,3180.6,2.99,0.04,0,3180.55
MY73,3181,3181.1,7.96,0.06,0,3181.05
MY73,3181.5,3181.6,7,0.06,0,3181.55
MY73,3182.5,3182.6,7.28,0.04,0,3182.55
MY73,3183,3183.1,7.05,0.03,0,3183.05
MY73,3184,3184.1,7.61,0.03,0,3184.05
MY73,3184.5,3184.6,7.06,0.06,0,3184.55
MY73,3194.5,3194.6,4.23,0.01,0,3194.55
MY73,3196.3,3196.4,4.09,0.03,0,3196.35
MY73,3197.3,3197.4,7.05,0.06,0,3197.35
MY73,3198,3198.1,7.07,0.04,0,3198.05
MY73,3198.5,3198.6,7.26,0.2,0,3198.55
MY73,3199,3199.1,10.09,1.87,0,3199.05
MY73,3199.5,3199.6,7.85,0.2,0,3199.55
MY73,3200,3200.1,7.76,0.16,0,3200.05
MY73,3200.5,3200.6,8.19,0.23,0,3200.55
MY73,3201,3201.1,7.26,-999.25,0,3201.05
MY73,3201.5,3201.6,9.62,0.8,0,3201.55
MY74,2737.65,2737.75,0.22,0,0.018,2737.7
MY74,2739.55,2739.65,3.73,15.53,0.011,2739.6
MY74,2740.1,2740.2,3.64,0,0.025,2740.15
MY74,2740.6,2740.7,1.64,0,0.033,2740.65
MY74,2741,2741.1,0.7,0.01,0.035,2741.05
MY74,2741.5,2741.6,0.85,0.05,0.034,2741.55
MY74,2742.1,2742.2,0.56,0,0.033,2742.15
MY74,2742.6,2742.7,0.21,0,0.037,2742.65
MY74,2743,2743.1,0.56,0.02,0.035,2743.05
MY74,2743.5,2743.6,1.19,0.02,0.031,2743.55
MY74,2744,2744.1,2.25,0.03,0.02,2744.05
MY74,2744.5,2744.6,2.04,0,0.024,2744.55
MY74,2745.1,2745.2,2.11,0,0.023,2745.15
MY74,2745.6,2745.7,2.18,0,0.027,2745.65
MY74,2746,2746.1,2.39,0,0.034,2746.05
MY74,2746.5,2746.6,5.07,0.17,0.01,2746.55
MY74,2747,2747.1,3.09,0,0.013,2747.05
MY74,2747.5,2747.6,4.07,0,0.014,2747.55
MY74,2748,2748.1,5.32,0,0.015,2748.05
MY74,2748.5,2748.6,6.37,0,0.06,2748.55
MY74,2749,2749.1,5.66,0,0.016,2749.05
MY74,2749.5,2749.6,5.87,0,0.014,2749.55
MY74,2750,2750.1,6.39,0.02,0.015,2750.05
MY74,2750.5,2750.6,4.85,0.01,0.016,2750.55
MY74,2751,2751.1,2.04,0,0.011,2751.05
MY74,2751.5,2751.6,4.22,0,0.013,2751.55
MY74,2752,2752.1,3.52,0,0.013,2752.05
MY74,2752.5,2752.6,3.35,0,0.018,2752.55
MY74,2753,2753.1,5.42,-999.25,0.053,2753.05
MY74,2753.5,2753.6,5.77,0.04,0.015,2753.55
MY74,2754,2754.1,6.72,0.04,0.008,2754.05
MY74,2754.5,2754.6,7.67,0.03,0.017,2754.55
MY74,2755,2755.1,6.49,0.4,0.016,2755.05
MY74,2755.5,2755.6,6.74,0.33,0.011,2755.55
MY74,2756,2756.1,6.4,0.02,0.017,2756.05
MY74,2756.5,2756.6,9.03,0.05,0.022,2756.55
MY74,2757,2757.1,1.99,0.02,0.037,2757.05
MY74,2757.5,2757.6,0.71,0,0.037,2757.55
MY74,2757.4,2757.5,0.42,0,0.04,2757.45
MY74,2757.9,2758,1.54,0,0.04,2757.95
MY74,2758.4,2758.5,1.35,-999.25,0.026,2758.45
MY74,2758.9,2759,0.64,-999.25,0.019,2758.95
MY74,2759.4,2759.5,1.55,0,0.022,2759.45
MY74,2780.4,2780.5,1.35,0.03,0.019,2780.45
MY74,2780.9,2781,4.31,0.01,0.016,2780.95
MY74,2781.4,2781.5,8.19,0.02,0.008,2781.45
MY74,2781.9,2782,9.71,0.1,0.01,2781.95
MY74,2782.4,2782.5,8.46,-999.25,0.012,2782.45
MY74,2782.9,2783,1.55,-999.25,0.013,2782.95
MY74,2783.4,2783.5,5.06,-999.25,0.017,2783.45
MY74,2783.9,2784,5.67,0.05,0.011,2783.95
MY74,2784.4,2784.5,2.95,0.04,0.005,2784.45
MY74,2784.9,2785,8.81,0.49,0.017,2784.95
MY74,2785.4,2785.5,11.61,-999.25,0.016,2785.45
MY74,2785.9,2786,14.04,0.23,0.013,2785.95
MY74,2786.4,2786.5,13.54,0.07,0.014,2786.45
MY74,2786.9,2787,14.6,-999.25,0.009,2786.95
MY74,2787.4,2787.5,14.51,0.37,0.006,2787.45
MY74,2787.9,2788,14.54,0.3,0.006,2787.95
MY74,2788.4,2788.5,10.84,0.61,0.012,2788.45
MY74,2788.9,2789,11.26,0.16,0.01,2788.95
MY74,2789.4,2789.5,12.77,0,0.009,2789.45
MY74,2789.9,2790,14.48,0.81,0.012,2789.95
MY74,2770,2770.1,9.94,0.36,0.0012,2770.05
MY74,2770.5,2770.6,10.82,0,0.018,2770.55
MY74,2771,2771.1,4.38,0,0.02,2771.05
MY74,3055,3055.1,0.98,0.09,0.013,3055.05
MY74,3055.5,3055.6,0.98,0.15,0.002,3055.55
MY74,3073,3073.1,1.17,0,0.02,3073.05
MY74,3073.5,3073.6,1.37,0,0.018,3073.55
MY74,3074,3074.1,1.02,0,0.009,3074.05
MY74,3074.5,3074.6,1.98,0,0.019,3074.55
MY74,3075,3075.1,1.53,0,0.022,3075.05
MY74,3075.5,3075.6,1.31,0.56,0.027,3075.55
MY74,3076,3076.1,1.05,0,0.009,3076.05
MY74,3076.5,3076.6,1.21,0,0.028,3076.55
MY74,3077.5,3077.6,1.9,0.03,0.022,3077.55
MY74,3078,3078.1,2.04,-999.25,0.01,3078.05
MY74,3078.5,3078.6,5.94,0.44,0.013,3078.55
MY74,3079,3079.1,5.6,-999.25,0.02,3079.05
MY74,3079.5,3079.6,1.23,-999.25,0,3079.55
MY74,3089.7,3089.8,3.27,-999.25,0,3089.75
MY74,3090.9,3091,7.65,0.13,0,3090.95
MY74,3091.2,3091.3,7.23,0.08,0,3091.25
MY74,3091.9,3092,2.51,0.01,0,3091.95
MY74,3092,3092.1,6.87,0.12,0,3092.05
MY74,3092.7,3092.8,1.1,-999.25,0,3092.75
MY74,3095.5,3095.6,1.51,-999.25,0,3095.55
MY74,3096.3,3096.4,7.86,0.07,0,3096.35
MY74,3096.9,3097,3.72,0,0,3096.95
MY74,3097.2,3097.3,8.03,0.03,0,3097.25
MY74,3097.8,3097.9,10.86,-999.25,0,3097.85
MY74,3098.4,3098.5,1.28,-999.25,0,3098.45
MY74,3099.3,3099.4,1.83,-999.25,0,3099.35
MY74,3099.6,3099.7,6.27,0.06,0.012,3099.65
MY74,3100.2,3100.3,6.19,-999.25,0,3100.25
MY74,3100.6,3100.7,6.67,0.23,0.05,3100.65
MY74,3101.4,3101.5,1.32,-999.25,0,3101.45
MY74,3102,3102.1,1.51,-999.25,0,3102.05
MY74,3102.7,3102.8,1.1,-999.25,0,3102.75
MY74,3103.4,3103.5,5.54,0.03,0.08,3103.45
MY74,3104,3104.1,0.78,-999.25,0,3104.05
MY74,3104.5,3104.6,2.6,-999.25,0,3104.55
MY74,3105.5,3105.6,1.49,-999.25,0,3105.55
MY74,3106.1,3106.2,4.7,0.01,0.013,3106.15
MY74,3106.7,3106.8,3.42,0.04,0.018,3106.75
MY74,3153.5,3153.6,5.73,0.03,0.015,3153.55
MY74,3154.1,3154.2,7.38,0.08,0.017,3154.15
MY74,3154.7,3154.8,6.59,2.49,0.012,3154.75
MY74,3155.3,3155.4,6.53,0.23,0.016,3155.35
MY74,3155.8,3155.9,7.43,0.09,0.013,3155.85
MY74,3156.1,3156.2,7.77,0.27,0.007,3156.15
MY74,3156.7,3156.8,4.04,0,0.006,3156.75
MY74,3157.3,3157.4,7.03,0.03,0.002,3157.35
MY74,3157.8,3157.9,6.69,-999.25,0.005,3157.85
MY74,3158.3,3158.4,2,-999.25,0.011,3158.35
MY74,3158.9,3159,2.21,0,0.011,3158.95
MY74,3159.2,3159.3,5.72,7.38,0.014,3159.25
MY74,3140,3140.1,1.3,-999.25,0.002,3140.05
MY74,3161.6,3161.7,2.43,-999.25,0.001,3161.65
MY74,3167,3167.1,3.52,0.02,0.009,3167.05
MY74,3171.5,3171.6,0.99,-999.25,0.006,3171.55
MY74,3173.7,3173.8,1.27,-999.25,0.006,3173.75
MY74,3179.5,3179.6,3.57,-999.25,0.004,3179.55
MY74,3183,3183.1,0.85,-999.25,0.011,3183.05
MY74,3183.4,3183.5,7.6,5.8,0.003,3183.45
MY74,3183.7,3183.8,6.29,0.06,0.004,3183.75
MY74,3184.3,3184.4,7.87,0.2,0.004,3184.35
MY74,3184.9,3185,5.92,0.07,0,3184.95
MY74,3185.4,3185.5,11.32,-999.25,0,3185.45
MY74,3185.7,3185.8,6,7.38,0,3185.75
MY74,3186.3,3186.4,9.41,9.28,0,3186.35
MY74,3186.7,3186.8,11.04,-999.25,0,3186.75
MY74,3187.4,3187.5,5.97,-999.25,0,3187.45
MY74,3187.6,3187.7,4.84,-999.25,0,3187.65
MY74,3188.2,3188.3,7.95,0.13,0,3188.25
MY74,3188.8,3188.9,5.17,0.05,0,3188.85
MY74,3189.25,3189.35,3.49,0.06,0,3189.3
MY74,3189.5,3189.6,6.83,0.05,0,3189.55
MY74,3190.1,3190.2,7.04,0.25,0.011,3190.15
MY74,3192.2,3192.3,7.4,0.12,0,3192.25
MY74,3192.7,3192.8,7.12,0.08,0,3192.75
MY74,3193.2,3193.3,7.36,0.28,0,3193.25
MY74,3193.8,3193.9,4.12,0.03,0,3193.85
MY74,3194.2,3194.3,5.52,0.06,0,3194.25
MY74,3194.6,3194.7,6.92,0.09,0,3194.65
MY74,3195.2,3195.3,6.63,0.17,0,3195.25
MY74,3202.3,3202.4,11.23,17.12,0,3202.35
MY74,3203.2,3203.3,11.28,32.92,0.008,3203.25
MY74,3203.5,3203.6,11.84,32.92,0,3203.55
MY74,3204,3204.1,9.38,42.8,0,3204.05
MY74,3204.4,3204.5,10.32,25.94,0,3204.45
MY74,3222.2,3222.3,9.06,-999.25,0.006,3222.25
MY74,3222.7,3222.8,9.95,-999.25,0.015,3222.75
MY74,3238.5,3238.6,0.84,5.71,0.009,3238.55
MY74,3239.1,3239.2,17.25,-999.25,0.007,3239.15
MY75,2740.4,2740.5,0.07,0.205,0.023,2740.45
MY75,2740.9,2741,1.84,0.14,0.033,2740.95
MY75,2741.4,2741.5,1.33,0.05,0.02,2741.45
MY75,2741.9,2742,2.1,0.07,0.021,2741.95
MY75,2742.4,2742.5,1.34,-999.25,0.014,2742.45
MY75,2742.9,2743,0.94,0.09,0.018,2742.95
MY75,2743.4,2743.5,2.49,0.84,0.074,2743.45
MY75,2743.9,2744,2.26,0.07,0.027,2743.95
MY75,2744.4,2744.5,2.43,0.19,0.02,2744.45
MY75,2744.9,2745,3.52,0.47,0.023,2744.95
MY75,2745.4,2745.5,5.11,0.29,0.013,2745.45
MY75,2745.9,2746,3.15,-999.25,0.033,2745.95
MY75,2746.4,2746.5,6.38,0.24,0.02,2746.45
MY75,2746.9,2747,6.21,0.26,0.017,2746.95
MY75,2747.4,2747.5,9.92,0.62,0.017,2747.45
MY75,2747.9,2748,9.15,0.35,0.022,2747.95
MY75,2748.4,2748.5,4.71,0.1,0.018,2748.45
MY75,2748.9,2749,5.65,0,0.036,2748.95
MY75,2749.4,2749.5,2.04,0,0.012,2749.45
MY75,2749.9,2750,3.14,0,0.016,2749.95
MY75,2750.4,2750.5,6.21,0.16,0.014,2750.45
MY75,2750.9,2751,4.75,0.03,0.01,2750.95
MY75,2751.9,2752,1.64,0.12,0.019,2751.95
MY75,2752.4,2752.5,8.48,0.16,0.019,2752.45
MY75,2752.9,2753,3.89,0.06,0.019,2752.95
MY75,2753.4,2753.5,1.97,0.08,0.02,2753.45
MY75,2753.9,2754,2.9,0.05,0.017,2753.95
MY75,2754.4,2754.5,2.03,0.09,0.019,2754.45
MY75,2754.9,2755,6.19,0.12,0.018,2754.95
MY75,2757.6,2757.7,1.18,0.04,0.017,2757.65
MY75,2758.1,2758.2,6.72,0.07,0.015,2758.15
MY75,2758.6,2758.7,0.74,0.01,0.019,2758.65
MY75,2759.1,2759.2,0.22,0,0.02,2759.15
MY75,2759.6,2759.7,0.44,0,0.023,2759.65
MY75,2760.1,2760.2,0.3,0,0.015,2760.15
MY75,2760.6,2760.7,0.37,0,0.021,2760.65
MY75,2761.1,2761.2,0.22,0,0.022,2761.15
MY75,2761.6,2761.7,0.37,0,0.02,2761.65
MY75,2762.1,2762.2,0.37,0.03,0.016,2762.15
MY75,2762.6,2762.7,0.52,2.82,0.016,2762.65
MY75,2763.1,2763.2,0.22,0.02,0.021,2763.15
MY75,2763.6,2763.7,6.89,0.02,0.029,2763.65
MY75,2764.1,2764.2,8.82,0,0.027,2764.15
MY75,2764.6,2764.7,9.5,0,0.036,2764.65
MY75,2765.1,2765.2,5.58,0,0.018,2765.15
MY75,2765.6,2765.7,5.07,0.05,0.038,2765.65
MY75,2766.1,2766.2,4.88,0.15,0.051,2766.15
MY75,2766.6,2766.7,2.74,0.02,0.037,2766.65
MY75,2767.1,2767.2,2.29,0.03,0.027,2767.15
MY75,2767.6,2767.7,2.14,0.22,0.04,2767.65
MY75,2768.1,2768.2,4.58,0.03,0.04,2768.15
MY75,2768.6,2768.7,3.46,0.04,0.039,2768.65
MY75,2769.1,2769.2,2.29,0.02,0.03,2769.15
MY75,2769.6,2769.7,2.44,0.03,0.047,2769.65
MY75,2770.1,2770.2,2.16,0.03,0.025,2770.15
MY75,2770.6,2770.7,2.14,0.03,0.025,2770.65
MY75,2771.6,2771.7,3.7,0.05,0.034,2771.65
MY75,2772.1,2772.2,4.02,0.14,0.019,2772.15
MY75,2772.6,2772.7,2.14,0.22,0.048,2772.65
MY75,2773.1,2773.2,6.53,0.33,0.012,2773.15
MY75,2773.6,2773.7,5.21,0.91,0.025,2773.65
MY75,2774.1,2774.2,8.21,0.54,0.021,2774.15
MY75,2774.3,2774.35,5.17,0.16,0.02,2774.325
MY75,2774.4,2774.45,8.54,0.47,0.032,2774.425
MY75,2774.5,2774.6,7.45,0.09,0.023,2774.55
MY75,2775,2775.1,5.6,0.04,0.015,2775.05
MY75,2775.5,2775.6,5.7,0.09,0.01,2775.55
MY75,2776,2776.1,5.39,0.03,0.024,2776.05
MY75,2776.5,2776.6,2.64,0.02,0.013,2776.55
MY75,2777,2777.1,5.18,0.09,0.015,2777.05
MY75,2777.5,2777.6,6.79,0.17,0.019,2777.55
MY75,2778,2778.1,7.99,0.46,0.016,2778.05
MY75,2778.5,2778.6,1.61,0,0.017,2778.55
MY75,2779,2779.1,9.53,0.23,0.016,2779.05
MY75,2779.5,2779.6,2.01,0,0.021,2779.55
MY75,2780,2780.1,7.28,0.27,0.024,2780.05
MY75,2780.5,2780.6,6.13,0.07,0.023,2780.55
MY75,2781,2781.1,8.37,0.13,0.013,2781.05
MY75,2781.5,2781.6,1.4,0.03,0.01,2781.55
MY75,2782,2782.1,5.69,0.29,0.022,2782.05
MY75,2782.5,2782.6,5.19,0.17,0.022,2782.55
MY75,2783,2783.1,0.07,0.01,0.011,2783.05
MY75,2783.5,2783.6,0.29,0.01,0.008,2783.55
MY75,2784,2784.1,0.07,0.02,0.014,2784.05
MY75,2784.5,2784.6,4.07,0.09,0.013,2784.55
MY75,2785,2785.1,0.04,0,0.008,2785.05
MY75,2785.5,2785.6,2.23,0.04,0.011,2785.55
MY75,2786,2786.1,5.86,0.18,0.008,2786.05
MY75,2786.5,2786.6,0.59,0,0.011,2786.55
MY75,2787,2787.1,0.29,0,0.008,2787.05
MY75,2787.5,2787.6,1.98,0,0.022,2787.55
MY75,2788,2788.1,8.5,0.32,0.019,2788.05
MY75,3083.5,3083.6,0.79,-999.25,0.006,3083.55
MY75,3084,3084.1,0.16,0.23,0.008,3084.05
MY75,3084.5,3084.6,0.15,0.05,0.009,3084.55
MY75,3085,3085.1,0.08,0,0.008,3085.05
MY75,3085.5,3085.6,0.68,0.18,0.01,3085.55
MY75,3086,3086.1,0.15,0.09,0.007,3086.05
MY75,3086.5,3086.6,0.15,0,0.006,3086.55
MY75,3087,3087.1,0.07,0.07,0.004,3087.05
MY75,3087.5,3087.6,0.15,0,0.003,3087.55
MY75,3088,3088.1,0.08,0,0.005,3088.05
MY75,3088.5,3088.6,1.04,0,0.024,3088.55
MY75,3089,3089.1,3.13,0.27,0.009,3089.05
MY75,3089.5,3089.6,1.54,-999.25,0.007,3089.55
MY75,3092.4,3092.5,5.27,0.45,0.006,3092.45
MY75,3092.9,3093,4.96,1.02,0.004,3092.95
MY75,3093.4,3093.5,5.91,-999.25,0.005,3093.45
MY75,3116,3116.1,5.9,3.3,0.005,3116.05
MY75,3116.5,3116.6,5.97,10.16,0.006,3116.55
MY75,3117,3117.1,2.97,4.29,0,3117.05
MY75,3119.7,3119.8,5.97,2.2,0,3119.75
MY75,3120.2,3120.3,2.11,2.62,0,3120.25
MY75,3120.7,3120.8,6.72,2.03,0,3120.75
MY75,3121.2,3121.3,3.56,1.4,0,3121.25
MY75,3121.7,3121.8,5.05,1.93,0,3121.75
MY75,3122.2,3122.3,5.67,1.74,0,3122.25
MY75,3126,3126.1,2.24,5.42,0,3126.05
MY75,3126.5,3126.6,5.79,3.13,0,3126.55
MY75,3127,3127.1,5.61,2.26,0,3127.05
MY75,3130.1,3130.2,6.51,-999.25,0,3130.15
MY75,3131.1,3131.2,5.71,6.77,0,3131.15
MY75,3140,3140.1,5.08,3.87,0,3140.05
MY75,3140.5,3140.6,6.3,-999.25,0,3140.55
MY75,3175,3175.1,6.36,1.62,0,3175.05
MY75,3206,3206.1,4.23,12.51,0,3206.05
MY75,3206.5,3206.6,8.78,-999.25,0,3206.55
MY76,3036.8,3036.9,-999.25,-999.25,0.067,3036.85
MY76,3037.8,3037.9,-999.25,-999.25,0,3037.85
MY76,3038.8,3038.9,-999.25,-999.25,0.034,3038.85
MY76,3039.8,3039.9,-999.25,-999.25,0,3039.85
MY76,3040.8,3040.9,-999.25,-999.25,0.05,3040.85
MY76,3041.8,3041.9,-999.25,-999.25,0.031,3041.85
MY76,3042.8,3042.9,-999.25,-999.25,0.031,3042.85
MY76,3043.3,3043.4,-999.25,-999.25,0.023,3043.35
MY76,3044.3,3044.4,-999.25,-999.25,0.028,3044.35
MY76,3045.3,3045.4,-999.25,-999.25,0.033,3045.35
MY76,3037.2,3037.3,-999.25,-999.25,0,3037.25
MY76,3037.4,3037.5,-999.25,-999.25,0,3037.45
MY76,3038.3,3038.4,-999.25,-999.25,0,3038.35
MY76,3040.6,3040.7,-999.25,-999.25,0,3040.65
MY76,3042.9,3043,-999.25,-999.25,0,3042.95
MY76,3044.7,3044.8,-999.25,-999.25,0,3044.75
MY76,3047.6,3047.7,-999.25,-999.25,0,3047.65
MY76,3052.4,3052.5,-999.25,-999.25,0,3052.45
MY76,3056.3,3056.4,-999.25,-999.25,0,3056.35
MY76,3057.5,3057.6,-999.25,-999.25,0,3057.55
MY76,3061,3061.1,-999.25,-999.25,0,3061.05
MY76,3064.3,3064.4,-999.25,-999.25,0,3064.35
MY76,3065.5,3065.6,-999.25,-999.25,0,3065.55
MY76,3066.5,3066.6,-999.25,-999.25,0,3066.55
MY76,3067.5,3067.6,-999.25,-999.25,0,3067.55
MY76,3068.5,3068.6,-999.25,-999.25,0,3068.55
MY76,3037,3037.5,0.12,0.03,0,3037.25
MY76,3038,3038.5,0.28,0.16,0,3038.25
MY76,3039,3039.5,0.35,0.1,0,3039.25
MY76,3040,3040.05,0.71,0.16,0,3040.025
MY76,3041,3041.05,0.21,0.09,0,3041.025
MY76,3042,3042.05,0.93,0.2,0,3042.025
MY76,3043,3043.05,0.15,0.09,0,3043.025
MY76,3047.5,3047.55,0.44,0,0,3047.525
MY76,3048.2,3048.25,0.78,0,0,3048.225
MY76,3049,3049.05,2.02,0,0,3049.025
MY76,3050,3050.05,1.36,0,0,3050.025
MY76,3051.5,3051.55,2.23,0,0,3051.525
MY76,3052.3,3052.35,2.24,0,0,3052.325
MY76,3053.5,3053.55,0.22,0.06,0,3053.525
MY76,3054.5,3054.55,2.3,0,0,3054.525
MY76,3055.5,3055.55,0.44,0,0,3055.525
MY76,3056,3056.05,0.22,0.38,0,3056.025
MY76,3057,3057.05,0.11,0,0,3057.025
MY76,3058,3058.05,0.22,0,0,3058.025
MY76,3059,3059.05,0.33,0,0,3059.025
MY76,3060,3060.05,0.44,0,0,3060.025
MY76,3061,3061.05,0.55,0,0,3061.025
MY76,3062,3062.05,0.33,0,0,3062.025
MY76,3063,3063.05,0.44,0,0,3063.025
MY76,3064,3064.05,2.09,0,0,3064.025
MY76,3065,3065.05,0.3,0,0,3065.025
MY76,3066,3066.05,0.72,0,0,3066.025
MY76,3067.2,3067.25,0.11,0,0,3067.225
MY76,3068.5,3068.55,0.11,0,0,3068.525
MY77,3084,3084.1,5.62,0.0149,0.231,3084.05
MY77,3087.1,3087.2,8.42,0,0.089,3087.15
MY77,3088.1,3088.2,6.51,0,0.075,3088.15
MY77,3088.6,3088.7,5.89,0.01,0.035,3088.65
MY77,3098,3098.1,8.38,0.02,0.53,3098.05
MY77,3098.5,3098.6,7.26,0,0.043,3098.55
MY77,3099,3099.1,9.01,0.04,0.052,3099.05
MY77,3099.5,3099.6,4.5,0.0023,0.9,3099.55
MY77,3100,3100.1,6.96,0.0124,0.447,3100.05
MY77,3100.5,3100.6,3.78,0,0.236,3100.55
MY77,3101,3101.1,6.04,0.0498,0.288,3101.05
MY77,3101.5,3101.6,5.92,0.023,0.069,3101.55
MY77,3102,3102.1,4.79,0,0.055,3102.05
